OBJECTID,COUNTY_NAM,code,name,COUNTY_ASS,COUNTY_A_1,REGIST_CEN,REGISTRATI,countyCode,Shape_Leng,Shape_Area
162,NAKURU,169.000000000000000,GILGIL,0.000000000000000,,0.000000000000000,,32.000000000000000,1.911084990180000,0.104560388290000
163,NAKURU,175.000000000000000,NAKURU TOWN WEST,0.000000000000000,,0.000000000000000,,32.000000000000000,0.674355298250000,0.010457202210000
164,NAKURU,171.000000000000000,KURESOI NORTH,0.000000000000000,,0.000000000000000,,32.000000000000000,1.705642623980000,0.049635803310000
165,NAKURU,166.000000000000000,MOLO,0.000000000000000,,0.000000000000000,,32.000000000000000,1.180307907020000,0.040761213750000
166,NAKURU,174.000000000000000,BAHATI,0.000000000000000,,0.000000000000000,,32.000000000000000,0.914838064690000,0.027949015180000
167,NAROK,181.000000000000000,NAROK SOUTH,0.000000000000000,,0.000000000000000,,33.000000000000000,4.787643602000000,0.393104081890000
168,NAROK,179.000000000000000,NAROK NORTH,0.000000000000000,,0.000000000000000,,33.000000000000000,3.340752248500000,0.215112157260000
169,NAROK,177.000000000000000,KILGORIS,0.000000000000000,,0.000000000000000,,33.000000000000000,2.744794037540000,0.207880413180000
170,NAROK,182.000000000000000,NAROK WEST,0.000000000000000,,0.000000000000000,,33.000000000000000,3.566803351180000,0.439230885260000
171,NAROK,178.000000000000000,EMURUA DIKIRR,0.000000000000000,,0.000000000000000,,33.000000000000000,0.831143007330000,0.023127272750000
172,NAROK,180.000000000000000,NAROK EAST,0.000000000000000,,0.000000000000000,,33.000000000000000,2.015539219940000,0.174653416450000
173,KAJIADO,184.000000000000000,KAJIADO CENTRAL,0.000000000000000,,0.000000000000000,,34.000000000000000,2.875522056920000,0.349979940770000
174,KAJIADO,186.000000000000000,KAJIADO WEST,0.000000000000000,,0.000000000000000,,34.000000000000000,4.044868769000000,0.633923478510000
175,KAJIADO,185.000000000000000,KAJIADO EAST,0.000000000000000,,0.000000000000000,,34.000000000000000,3.692374317990000,0.265665594470000
176,KAJIADO,187.000000000000000,KAJIADO SOUTH,0.000000000000000,,0.000000000000000,,34.000000000000000,3.372354993530000,0.515464907640000
177,KAJIADO,183.000000000000000,KAJIADO NORTH,0.000000000000000,,0.000000000000000,,34.000000000000000,0.670337460900000,0.013934986650000
178,MAKUENI,87.000000000000000,KIBWEZI WEST,0.000000000000000,,0.000000000000000,,17.000000000000000,2.690535064780000,0.170759616470000
179,MAKUENI,83.000000000000000,MBOONI,0.000000000000000,,0.000000000000000,,17.000000000000000,1.877330444100000,0.079612743070000
180,MAKUENI,86.000000000000000,MAKUENI,0.000000000000000,,0.000000000000000,,17.000000000000000,2.173039933550000,0.126259937890000
181,MAKUENI,85.000000000000000,KAITI,0.000000000000000,,0.000000000000000,,17.000000000000000,1.014975628270000,0.032773897080000
182,MAKUENI,84.000000000000000,KILOME,0.000000000000000,,0.000000000000000,,17.000000000000000,1.529088060950000,0.066867854410000
183,MAKUENI,88.000000000000000,KIBWEZI EAST,0.000000000000000,,0.000000000000000,,17.000000000000000,2.481539849280000,0.187978548860000
184,KERICHO,192.000000000000000,BELGUT,0.000000000000000,,0.000000000000000,,35.000000000000000,1.408921133080000,0.036087470120000
185,KERICHO,189.000000000000000,KIPKELION WEST,0.000000000000000,,0.000000000000000,,35.000000000000000,0.895342127730000,0.028589181540000
186,KERICHO,193.000000000000000,SIGOWET/SOIN,0.000000000000000,,0.000000000000000,,35.000000000000000,1.141116721050000,0.037678774440000
187,KERICHO,188.000000000000000,KIPKELION EAST,0.000000000000000,,0.000000000000000,,35.000000000000000,2.022514193590000,0.061045123280000
188,KERICHO,190.000000000000000,AINAMOI,0.000000000000000,,0.000000000000000,,35.000000000000000,0.904572284390000,0.019912987960000
189,BOMET,198.000000000000000,KONOIN,0.000000000000000,,0.000000000000000,,36.000000000000000,1.407278341750000,0.063054734810000
190,KAKAMEGA,209.000000000000000,SHINYALU,0.000000000000000,,0.000000000000000,,37.000000000000000,0.909676937670000,0.033112073320000
191,KAKAMEGA,206.000000000000000,MATUNGU,0.000000000000000,,0.000000000000000,,37.000000000000000,0.896945931760000,0.022549942130000
192,KAKAMEGA,207.000000000000000,BUTERE,0.000000000000000,,0.000000000000000,,37.000000000000000,0.749043439750000,0.016965089370000
193,KAKAMEGA,208.000000000000000,KHWISERO,0.000000000000000,,0.000000000000000,,37.000000000000000,0.769472164160000,0.012074399760000
194,KAKAMEGA,201.000000000000000,MALAVA,0.000000000000000,,0.000000000000000,,37.000000000000000,0.980073036810000,0.034332392730000
195,KAKAMEGA,210.000000000000000,IKOLOMANI,0.000000000000000,,0.000000000000000,,37.000000000000000,0.594048596940000,0.011291775850000
196,KAKAMEGA,202.000000000000000,LURAMBI,0.000000000000000,,0.000000000000000,,37.000000000000000,0.718047335380000,0.014706959940000
197,KAKAMEGA,204.000000000000000,MUMIAS WEST,0.000000000000000,,0.000000000000000,,37.000000000000000,0.656703310430000,0.011352473860000
198,KAKAMEGA,203.000000000000000,NAVAKHOLO,0.000000000000000,,0.000000000000000,,37.000000000000000,0.803313735140000,0.019279463210000
199,KAKAMEGA,205.000000000000000,MUMIAS EAST,0.000000000000000,,0.000000000000000,,37.000000000000000,0.592524291520000,0.014182074020000
200,VIHIGA,213.000000000000000,HAMISI,0.000000000000000,,0.000000000000000,,38.000000000000000,0.834209875780000,0.015097638600000
201,VIHIGA,212.000000000000000,SABATIA,0.000000000000000,,0.000000000000000,,38.000000000000000,0.484191424000000,0.009006807580000
